timestep,ep_rew_mean,ep_len_mean,correctness_rate,alignment_mean,episode_seconds_mean,episodes,truncation_rate,context_size_mean,examples_seen,dataset_pass,kl_step_mean
1693552,0.264182,153.4,1.0000,nan,31.836,1,0.0000,435.0,0,0,0.00000
1714272,-0.259201,263.0,0.0000,nan,48.655,1,0.0000,507.0,0,0,0.00000
1741992,-1.145094,454.4,0.0000,nan,95.219,1,1.0000,752.0,0,0,0.00000
1744848,0.045509,246.4,1.0000,nan,6.783,1,0.0000,292.0,0,0,0.00000
1753248,0.172852,108.4,0.0000,nan,39.753,1,0.0000,475.0,0,0,0.00000
1763384,0.283323,160.3,1.0000,nan,42.693,1,0.0000,507.0,0,0,0.00000
1779932,0.018052,246.6,1.0000,nan,23.987,2,0.0000,396.0,0,0,0.00000
1797852,-0.630415,331.5,0.0000,nan,60.364,1,0.0000,589.0,0,0,0.00000
1812412,-0.462142,287.8,0.0000,nan,82.341,1,1.0000,723.0,0,0,0.00000
1820056,0.053770,215.6,1.0000,nan,27.267,1,0.0000,408.0,0,0,0.00000
1837528,0.394322,198.1,1.0000,nan,85.879,1,1.0000,763.0,0,0,0.00000
1853628,-0.473864,289.8,0.0000,nan,77.536,1,1.0000,696.0,0,0,0.00000
1858024,-0.226657,194.2,1.0000,nan,21.131,1,0.0000,376.0,0,0,0.00000
1872668,0.088868,237.2,1.0000,nan,79.376,1,1.0000,703.0,0,0,0.00000
1891288,-0.066306,209.6,0.6667,nan,25.041,3,0.0000,392.0,0,0,0.00000
1894060,0.120860,172.8,1.0000,nan,6.384,1,0.0000,290.0,0,0,0.00000
1904336,0.468545,147.5,0.0000,nan,51.114,1,0.0000,542.0,0,0,0.00000
1919540,0.021502,238.5,0.7500,nan,18.739,4,0.0000,358.5,0,0,0.00000
1930404,0.283275,262.9,1.0000,nan,41.096,1,0.0000,472.0,0,0,0.00000
1945384,-0.023321,183.5,0.0000,nan,86.710,1,1.0000,745.0,0,0,0.00000
1970556,-1.264523,396.2,0.0000,nan,86.855,1,1.0000,706.0,0,0,0.00000
1996092,-1.360664,453.2,0.0000,nan,85.410,1,1.0000,698.0,0,0,0.00000
2000992,0.021069,251.4,1.0000,nan,21.902,1,0.0000,372.0,0,0,0.00000
